 [ N a6 ] , [ O-O ]  BxN may double black's pawns on the a file but that doesn't seem to be enough compensation to lose the bishop pair in a game where white has all that space. In fact with all that space any exchanges would have to be carefully considered as they would probably favour black.
 [ Q d3 + ] , [ N e2 ]  And here my knight will stay for the rest of the game shielding my king from the black queen.
 [ K g7 ] , [ h3 ]  23. [ h3 ] - this is also a database move but I think it is very sensible to create a flight square for Henry especially if I wish to do some attacking in Maria's arc.
 [ B x g2 ] , [ K x g2 ]  A counterattack for white.
 [ d4 ]  [ B b4 + ]  [ N c3 ] , [ Q e7 ]  Maybe not the best. The idea of course is to set up the discovered check by taking the c-pawn but white now gets the chance to build up a solid defense by blocking the e-file with [ B e3 ] leaving little play for black in exchange for the sacrifice pawn. A more agressive option would have been 6.... [ N e4 ]  [ B x c4 ]  [ B e3 ]  [ B x e2 ] , [ N g x e2 ]  The exchange allowed white to develop quickly. A better idea may have been [ B d5 ] as the most likely line that would follow is development of the knight towards [ f3 ] (either directly or through exchange of the bishop on f3) which would leave the knight on [ c3 ] weaker and more susceptible to moves like [ N e4 ]  [ Q d3 ]  [ N c6 ]  [ O-O ] , [ O-O-O ]  immediately posts the rook where it needs to be and the asymmetric castling makes it all the more likely that the game will become dynamic and interesting.
 [ N f6 ] , [ f3 ]  This move is great in blitz but considering the fact that I have two days to consider each of my moves it's a poor choice.
 [ B h6 ] , [ Q d2 ]  Black's poor bishop must be feeling rather like a yo-yo.
 [ R e7 + ]  [ K g6 ]  [ N e5 + ]  [ K h6 ]  [ N x d7 ] , [ Q g1 + ]  Now First Black's move without checking means checkmate for Black's King in next move.
 [ Q c7 ] , [ N d e5 ]  I wasn't sure what to do here so I tired to allure Nathan into liquidating my [ N d4 ] with my next move. Not surprisingly however it doesn't work.
 [ g x f5 ]  [ R x f5 ] , [ Q e3 ]  White's King-side pawns are wrecked and now White's Queen need to guard [ f3 ] too.
 [ R b8 ]  [ K g7 ]  [ h3 ]  [ Q a7 ]  [ R a b1 ]  [ R x a2 ]  [ R b1 b7 ] , [ Q x f2 + ]  White had enough and resigned...
 [ N b6 ]  [ Q b1 ]  [ Q d7 ]  [ Q b3 ] , [ N c4 ]  12. ..... [ N c4 ] - trying to avoid passivitis here.
 [ g x f4 ]  [ g x f4 ] , [ c2 ]  Another blunder. Black still thinks c-pawn can survive. He tries to play [ B h5 ] and the [ B d1 ] to save it but the material advantage the two bishop concept and the king activity is to much to fight against.
 [ Q a1 + ] , [ N b1 ]  Forced
 [ Q e7 ] , [ h3 ]  I "put the question".
 [ b6 ]  [ d4 ]  [ B b7 ]  [ d5 ] , [ e5 ]  And the possibility to to capture blacks e-pawn by en´passant went possible but how next move in that case should become stopped me from doing it
 [ N x b3 ] , [ a x b3 ]  Bishops have been exchanged and the position is closed so right now the game doesn't look like it carries any more fire. However my somewhat weird 7. [ N c3 ] required my opponent to think a bit which left me a slight time advantage at this point. Seeing as I like to look for imbalances (I'm a Silman kind of guy) I decide to play off that imbalance.
 [ e4 ] , [ N b6 ]  Not even leaves the black diag to the queen in sight the bishop is out of the defence.
 [ B d5 + ] , [ f3 ]  ? A terrible miscalculation and not because of analyzing/playing through variations this time around. Instead I was fussed on the pawn chain since that's important as I learned from a video by an IM forgot however what his name was. But the K had to move back. By playing this I wind up losing a pawn and then some adding insult to injury. In fact something I forgot is what Jack said. That when getting out of check it's better to use the K as opposed to interposing with a pawn or piece.
 [ e x f4 ] , [ Q x f4 ]  Here 24. [ N x f4 ] might have been better. The N is somewhat feeble on e2.
 [ d4 ]  [ d5 ]  [ c4 ]  [ c6 ]  [ N f3 ]  [ N f6 ]  [ N c3 ]  [ e6 ]  [ e3 ]  [ N b d7 ]  [ B d3 ]  [ B d6 ] , [ e4 ]  Standard book opening so far. Here begins my assault on the centre. The advancement of the pawn on the King's file frees the dark bishop's development and threatens to undermine Black's centre play. Black cannot afford to allow the pawn to progress to e6; with a knight at [ d7 ] this square is a definite option to clear the knight away from the bishop's path so will have to exchange his own pawn at [ d5 ] during the skirmish. I was anticipating p[ e5 ] as a counter attack although with my dark bishop free to pin the knight at [ f6 ] calculated this to be manageable.
 [ Q d4 ]  [ Q x d4 ]  [ e x d4 ]  [ N c6 ]  [ B b2 ]  [ B e7 ]  [ b5 ]  [ N a5 ]  [ N d2 ]  [ O-O ]  [ B d3 ]  [ B g5 ]  [ N d f3 ]  [ B h6 ]  [ N e2 ] , [ N b3 ]  so far he has a massive advantage.
 [ Q x g5 ]  [ R c8 + ]  [ K e7 ]  [ f4 ]  [ Q g6 ] , [ f5 ]  Here I offer up [ e x f5 ] Qxd3. This lets his Queen out but will let me get a vicious attack.
 [ N f4 ] , [ Q f3 ]  20. [ Q f3 ] - WQ dodges knight attack and protects the h pawn. But I now hatch a plan to drive the WQ off that square.
 [ e6 ]  [ d4 ] , [ d5 ]  Starting position
 [ a6 ] , [ N h4 ]  Trying to pile on to the pinned piece.
 [ B x a6 ]  [ B b5 ]  [ B x b5 + ]  [ Q d7 ]  [ B x d7 + ]  [ K x d7 ]  [ B h6 ] , [ N x h6 ]  again not paying attention: rule number two...
 [ N c6 ] , [ g3 ]  post game note: analysis shows this as an inaccuracy but I intended on the fianchetto and wanted to castle as soon as possible. Not sure why its an inaccuracy.
 [ Q g6 ]  [ Q c7 ]  [ B c5 ]  [ R g4 ]  [ N x g4 ]  [ B x c5 ] , [ Q x c2 ]  Very weak.In these type of positions black must not go for pawns
 [ N x f4 ]  [ N x f4 ]  [ c5 ]  [ Q a4 + ] , [ B d7 ]  now i expect one of two possible choices: a) [ Q b3 ] a nice threat on [ f3 ] but also a miss directed threat against [ b7 ] a poisoned pawn if white take he loses a rook b) [ B b5 ] the more appealing choice in white's point of view but allows me to force an isolated pawn for white with [ c x d4 ]  [ B x d7 + ]  [ Q x d7 ]  [ Q x d7 + ] , [ K x d7 ]  all forced replies for black white simplifies but get's a worst endgame let's see if he can hold it to a draw
 [ R e1 + ]  [ B e7 ] , [ Q d4 ]  I thought this was a good move but now I see that I could have forced his queen with [ B g5 ]  [ K d7 ]  [ Q e5 ]  [ R e8 ]  [ Q f4 ] , [ B d6 ]  I thought this was my chance well i just didn't see what was going to happen.
 [ e4 ] , [ Q d7 ]  I am now ready to castle on either side whites previous move doesn't worry me unduly I would be happy with [ e x d5 ] Nxd5. Looking at it now [ Q b6 ] seems better
 [ Q x a8 ] , [ Q a5 + ]  !! Before he does any more damage I decide to place him in check. This might look like a nuisance and a waste of time but it is quite. What is the significance of this move? That will be answered shortly.
 [ B c5 ]  [ Q c3 ] , [ B b4 ]  now the exchange is won and it was forced.
 [ N a5 + ]  [ K x c5 ]  [ N x c6 ] , [ K x c6 ]  With no pieces left and my king unable to help the king side pawns I resign myself to pushing the queenside pawns and praying for a mistake.
 [ R a e8 ] , [ c x d5 ]  becoming dangerous for me but i have a surprise ...
 [ O-O ] , [ c3 ]  ...then I attack his dark-square bishop...
 [ B x d6 ]  [ Q x d6 ] , [ N e4 ]  ! Black will lose one pawn.
 [ B e6 ] , [ N c3 ]  Instead I try [ N d3 ] to attack the Queen seemed to be a good move
 [ e5 ]  [ b4 ]  [ Q c7 ] , [ N c x b5 ]  With the idea of not giving black the chances for some attack I sacrificed my knight for 3 pawns. A good choice i think. I'll win the b a and later on the d pawn.
 [ B h4 ]  [ B x h4 ]  [ N x h4 ]  [ Q e7 ]  [ N f3 ]  [ R a b8 ]  [ N g5 ] , [ h6 ]  That was a mistake. Weakening the pawn on [ g6 ] but I just really want that knight out of there! But now he is just going to go on [ e5 ]  [ N f3 ] , [ R f6 ]  That was to avoid 21.[ b x c6 ] p[ x c6 ] 22.n[ e5 ]  [ a6 ]  [ B x c6 ]  [ b x c6 ]  [ N e5 ]  [ Q d6 ] , [ R f3 ]  That rook lift was good. He is obviously aiming at the weakened [ g6 ] pawn
 [ O-O ] , [ h6 ]  Preventing 7.[ B g5 ] or 7.Ng5. I don't see the point in preventing it because if Maxime brings his [ N f3 ] up there Shakhriyar has 7...d5.
 [ B c6 ]  [ g4 ]  [ g6 ] , [ g5 ]  Restraining Black's lsb. White may be out of ideas at this point perhaps.
 [ R d8 ] , [ R x a7 ]  [ K c3 ] might be better practically although if black takes the bishop it makes no difference. I just took the pawn and hoped for the best!
 [ N c4 ] , [ B x c4 ]  I was expecting 16 PxB QxP 17 QxQ BxQ 18 R moves with a Pawn ahead and a long endgame to come where I have a slight possibly winning advantage.
 [ Q d5 ]  [ O-O ]  [ f5 ] , [ Q b3 ]  I offer to trade queens and to double up my pawns figuring that black already has a doubled pawn and it would open up the a file for my rook.
 [ Q d8 ] , [ Q x c6 + ]  white has turned the tables
 [ a x b4 ] , [ N x b4 ]  His knight finally proves useful.
 [ b5 ] , [ h3 ]  but black had a counter-attack...
 [ N f6 ] , [ B g5 ]  I bring up the bishop in case the knight takes my queen...
 [ B e7 ] , [ N x f7 ]  The main difference in this and the fried liver is the opening of the e-file allowing white to use his rook early in the attack.
 [ B f8 ]  [ N g6 ]  [ K f7 ]  [ N h8 + ]  [ K e6 ]  [ B d7 + ]  [ K e7 ]  [ N g6 + ]  [ K f7 ]  [ N x e5 + ]  [ f x e5 ]  [ R x e5 ]  [ N f6 ]  [ B e6 + ]  [ B x e6 ]  [ f4 ]  [ c4 ]  [ f5 ]  [ B c8 ]  [ R d8 ]  [ N d7 ]  [ R e6 ] , [ N c5 ]  Knew i was gonna lose one of these bishops. i wanted to make sure it was white.
 [ K g7 ] , [ R g5 + ]  Forcing the king to the edge
 [ d4 ] , [ e x d4 ]  I wanted to play [ Q h3 ] here but I think [ f3 ] could cause black some problems.Now if rook takes on [ d4 ] [ Q h3 ] would be strong.If 21. cx[ d4 ] black will have to come up with another plan possibly [ B d5 ] to keep the bishop on the h1-[ a8 ] diagonal
 [ N e2 ] , [ d5 ]  ?! (Dubious move) This forces me to use pieces to defend both e pawns emphasizing the problem with doubled pawns. [ N d5 ] or [ N d7 ] followed by [ B g5 ] or [ B h4 ] may have been better here. I intended to force white's knight to move with [ e4 ] but went about it badly and almost got myself into trouble.
 [ Q e6 ] , [ Q b3 ]  Offering a Queen swap after which the c-pawn could advance unhindered.
 [ Q g5 ] , [ h3 ]  Does not see the mate coming.
 [ R x b5 ] , [ g5 ]  ?! Back to the drifting. Where are you going with this? You need to train yourself to always ask the question "what am I trying to accomplish?" With so many pawns traded off now you need to go after some of White's pawns – which should be easy with an extra piece to work with – to clear the way for one of your own.
 [ B e3 ]  [ R e8 ] , [ Q c2 ]  Development for White is now nearly complete after the rooks are brought to the center. This is a beautiful position for White with a strong pawn chain and well developed pieces. The bishop on [ e3 ] supports the center and play on either side - it is nicely active will all pawns on the opposite colour. The Queen on [ c2 ] supports the knight and action along the b1-[ h7 ] diagonal.
 [ Q a8 + ]  [ K d7 ]  [ Q a4 + ]  [ c6 ] , [ R e7 + ]  White's countersacrifice drives the Black King into the open center of the board away from the shelter of the Q-side Pawns.
 [ Q a5 ] , [ Q d5 ]  offered queen exchange
 [ N f3 ] , [ N c6 ]  Symmetrical... for now.
 [ a5 ] , [ Q b8 ]  confused really.
 [ B e3 ] , [ e6 ]  Now I'll have to live with my queen on the kingside. Is he going to castle queenside? That's so unusual against this opening.
 [ a6 ]  [ e4 ]  [ b4 ] , [ N a4 ]  10. [ N a4 ] - on the rim but probably not for long!
 [ Q d8 ] , [ N d6 + ]  ? White takes another tempo to trade off the Knight he just gave up a pawn to put on c4. 9. [ d x c5 ] [ N x c3 ] 10. [ Q d3 ] (or 9. Bd6) would be much better.
 [ d x e4 ]  [ N x e4 ] , [ N d7 ]  4. ................ [ N d7 ] - prepares [ N f6 ] and allows my pawn to advance to [ c5 ] at the right moment.
 [ N c5 ] , [ K b8 ]  17. ...... [ K b8 ] - a precautionary move to protect [ a7 ] but I wonder whether I should have played [ N e4 ] here.
 [ Q e2 ] , [ Q f6 ]  37. [ Q f6 ] - renewing the pile on (and protecting the rook on [ f1 ] and at the same time staving off Old Matey on the back row). That pawn on [ f7 ] has been menaced for some time. It will survive however and this pawn will be instrumental in me conceding that low draw!
 [ f x e6 ]  [ Q g6 + ]  [ K f8 ]  [ Q h6 + ]  [ R g7 ]  [ Q h8 + ]  [ K f7 ]  [ Q h5 + ]  [ K f6 ]  [ R e1 ]  [ Q e8 ]  [ Q x h4 + ]  [ K f7 ]  [ Q h5 + ]  [ K g8 ]  [ Q h6 ] , [ Q g6 ]  Threaten mate and tries to trade off queens.
 [ Q x c4 ]  [ Q d2 ]  [ f6 ]  [ e5 ] , [ f x e5 ]  Um erro fatal. Alternative variation: 29... [ d3 ] 30. [ e x f6 ] [ Q f4 ] 31. [ Q e1 ] [ Q x f6 ]  [ Q x g5 + ]  [ K f7 ]  [ Q x d8 ] , [ Q c2 ]  Alternative variation: 31... [ Q x b4 ] 32. [ R c1 ] [ K e6 ]  [ Q d7 + ]  [ K g6 ]  [ Q x b7 ]  [ d2 ]  [ Q a6 + ] , [ K g5 ]  Alternative variation: 37... [ K f7 ] 38. [ Q a7 + ] [ K e6 ]  [ d x e1 = Q ]  [ Q x e1 ]  [ Q x b2 ]  [ h3 ]  [ h4 ]  [ g3 ]  [ h x g3 ]  [ Q x g3 + ]  [ K f6 ]  [ Q h4 + ]  [ K e6 ]  [ Q c4 + ] , [ K f6 ]  as Pretas oferecem empate.
 [ f3 ]  [ N c5 ]  [ R e7 ]  [ B f6 ]  [ R x a7 ] , [ c3 ]  The king is under tremendous pressure.
 [ R c8 ] , [ N e4 ]  doom looms on the horizon best is 16...[ Q e7 ]  [ N x f6 + ] , [ Q x f6 ]  no other choice
 [ e4 ]  [ e5 ] , [ f4 ]  My second game against Joanne who is a very strong player. Our first ended in a draw with me as black. Now I take quite some chances with the King's gambit which often leads to wild but interesting games and which is an opening I love
 [ R x g1 ]  [ R x g1 ]  [ R g6 ]  [ B f6 + ]  [ K g8 ] , [ B g5 ]  Now he threats h4-h5. He is threatening [ N f6 + ] too. I just have to stay calm don't lose my cool blood and defend.
 [ K h8 ]  [ R x g7 ]  [ Q h1 + ]  [ K x h1 ]  [ c x d3 ] , [ R h7 # ]  
 [ f5 ]  [ e x f5 ] , [ g x f5 ]  I might have tried b-[ g4 ] here. You'll still have to retreat with the other bishop but then you're still pushing me back.
 [ R d1 ]  [ B a4 ]  [ R d4 ]  [ R f e8 + ] , [ K f1 ]  ?? Blindness! Of course White should have played 18.Kf3. In that case Black again would have had the better (almost winning) position playing 18... [ R e1 ] or even 18... Bc6+.
 [ N d7 ] , [ N c1 ]  Aiming for [ d3 ] close enough to help defend the king but also ready to help on the kingside if needed too.
 [ R b3 + ]  [ K f2 ]  [ R b8 ]  [ B x a4 ] , [ R f8 + ]  now there is a chance to take on [ b2 ] but this would lose a rook - or the game.
 [ B f1 ]  [ Q h5 ]  [ h3 ]  [ N f6 ]  [ B g2 ]  [ e6 ] , [ B x c7 ]  Taking the unprotected pawn
 [ K h7 ]  [ N f6 + ]  [ K g7 ]  [ N e8 + ]  [ K g8 ] , [ Q g7 # ]  
 [ e4 ]  [ c5 ] , [ c4 ]  Not a very strong move blocks your light squared bishop.
 [ B g3 ] , [ a6 ]  I thought you should play [ [ [ h5 ] ] ] at this point. Your Nh6-[ g4 ] manouevre is the only way to get play and you need to get your R out via h6. I thought 9....[ [ h6 ] ] 10.[ [ [ [ [ [ h4 ] ] ] ] ] ] (if 10[ h3 ] [ [ [ [ [ [ h4 ] ] ] ] ] ] 11.[ B h2 ] Bxf2) Nh6. Forcing [ [ [ [ [ [ h4 ] ] ] ] ] ] means that there is one less pawn defending the B on g3. This doesn't mean much right now but it allows tactics based on a future B[ g4 ] hitting the R on [ d1 ] then the N on [ [ h6 ] ] goes to [ f5 ] hitting the B on g3. If the N can take the B on [ [ g3 ] ] then my pawn structure will be pawns on [ g2 ] [ [ g3 ] ] [ [ [ [ [ [ h4 ] ] ] ] ] ] which means your pawn on [ e4 ] is a passed pawn. look at this possible line. 9...[ [ [ h5 ] ] ] 10.[ [ [ [ [ [ h4 ] ] ] ] ] ] N[ [ h6 ] ] 11.[ a3 ] B[ g4 ] 12.[ N g e2 ] [ e3 ] 13.fx[ e3 ] Bx[ e3 ] 14.[ K b1 ] N[ f5 ] and black has a bit of play. Of course White must be careless to allow this but you would be giving yourself more opportunities by forcing small weaknesses on your opponent. Perhaps even something like this [ B c5 ] 9. B[ [ g3 ] ] [ [ [ h5 ] ] ] 10. [ [ [ [ [ [ h4 ] ] ] ] ] ] R[ [ h6 ] ] 11. [ R e1 ] [ a6 ] 12. [ B x c6 ] [ R x c6 ] 13. Nx[ e4 ] [ B b6 ] 14. [ N f3 ] [ N h6 ]  [ B x c6 + ] , [ b x c6 ]  Looking at the position now you have 3 pawns on the Q side which cannot support each other. With the Qs off you are unlikely to be able to use the open b file to mate me.In the long term your Q side pawns represent a winning position for me. AT this point I looked at 2 ways to play this position. Firstly to go for the Q side pawns by [ N a5 ] [ N g e2 ] c4-[ c5 ] Nd4. Secondly to go for the [ e4 ] pawn.
 [ c4 ] , [ N f4 ]  The best would be to move the night back to [ f6 ] and accept the mistake.
 [ e4 ]  [ e5 ] , [ f4 ]  Okay we're starting with a Kings Gambit. So white wants a swashbuckling good time and he's willing to give black a slight advantage for it. At this level of play this opening is quite a good choice.
 [ O-O ]  [ N g e5 ] , [ Q g3 ]  White is now threatening so many things and you can foresee several winning plans here that I just threw the towel off. Things like 14.[ B g5 ] or [ h4 ] to get the bishop onto [ a3 ] or else [ f4 ] with [ e5 ] were just too much for me so I tried to focus on the rest of the games of this round. Hope some of you have learned a lesson: develop properly and do not leave your center exposed to an attack early in the game it will mostly cost you the game! Nicely played by laslandes!
 [ d5 ] , [ e x d5 ]  the exchange variation. This is a great choice if one wishes to get a draw. White is rated lower than his opponent so this is a perfectly reasonable choice.
 [ B f4 ]  [ O-O ]  [ c3 ] , [ B f5 ]  [ B g4 ] might be more effective.
 [ Q x f8 ]  [ Q f1 ] , [ N d7 ]  Nice move !! Now black keeps being dangerous because it won't have to play 18. [ Q x f8 ] [ K x f8 ] 19. [ R f1 ] . (where black would need to spend another move to develop his closed-in rook).
 [ B g6 ]  [ h x g5 ]  [ B x g5 ]  [ f x g6 ] , [ Q x g6 ]  15. [ Q x g6 ] - white has sacrificed 2 pieces for 2 pawns for a mating attack. Thankfully it fails.
 [ b5 ]  [ N a5 ]  [ c5 ]  [ N b3 ]  [ c4 ]  [ N c5 ]  [ a5 ]  [ N b7 ]  [ a4 ]  [ N c5 ] , [ K d6 ]  time to put this Knight on a leash...
 [ N x e4 ]  [ B x e7 ]  [ Q x e7 ] , [ R e3 ]  that was the plan but you know this is a 3mn blitz so i had to think quickly and i'm not sure about the suitability of it
 [ R a e1 ] , [ B g6 ]  This was played in part to prevent the white knight from moving. If it goes to [ e5 ] white will drop both the d and e pawns. Any other knight move drops the e pawn.
 [ Q b1 + ]  [ K c4 ]  [ Q b3 + ]  [ K d4 ]  [ R f4 + ]  [ K e5 ]  [ Q e3 + ]  [ K d5 ] , [ Q e4 # ]  gg. Arguably the best game I've played to date. A couple minor move errors but due to piece positioning white couldn't overcome being down that one pawn and was constantly playing defense the whole game. Both games we played were very well played splitting the series as each won as black.
 [ R c5 ]  [ Q b4 ]  [ Q a7 ]  [ f3 ] , [ R x c2 ]  This was a good move!
 [ N c6 ]  [ O-O ] , [ a6 ]  Perhaps Black just doesn't want White to take a stab at occupying [ b5 ] or perhaps he intends b7-b5. White doesn't like his Bishop on [ d2 ] or the unprotected Bishop on c4.
 [ b4 ]  [ g5 ] , [ b5 ]  Not so reasonable move.
 [ K h4 ]  [ K f2 ]  [ K g5 ] , [ K g1 ]  Apparently he did not see [ B f3 ] or had some other idea.
 [ Q x f3 ]  [ d x e5 ]  [ B c4 ]  [ N f6 ] , [ Q b3 ]  Attacking f7. Had black adopted a different move order - say 7. ... [ c6 ] then white wins with 8. [ B x f7 ] Ke7/[ d7 ] 9. [ Q e6 # ]  [ Q e7 ]  [ N c3 ]  [ c6 ] , [ B g5 ]  Fischer again - "Black is in what's like a zugzwang position here. He can't develop the [Queen's] knight because the pawn is hanging the bishop is blocked because of the Queen."
 [ e4 ]  [ f x e4 ]  [ N x e4 ]  [ N g f6 ] , [ N g5 ]  Also to be considered was [ N x d6 + ] trying to blow the position open immediately. I decided that with a positional edge I was in no hurry.
 [ Q x c7 ]  [ Q e6 ]  [ Q x a7 ] , [ N d5 ]  Bringing the Knight into the game. White's Q has been diverted by Pawns into a position where it is out of play.
 [ Q a4 ]  [ K b8 ] , [ N d2 ]  ?? Too slow! And it is underestimating black's attack power! This happens when a player doesn't take into account sacrifices played against him when defending.
 [ g x f3 ]  [ N c6 ]  [ N c3 ]  [ B b4 ]  [ B d2 ]  [ O-O-O ]  [ a3 ]  [ B c5 ]  [ b4 ]  [ B d4 ]  [ O-O-O ]  [ f6 ]  [ N b5 ]  [ g5 ]  [ B e3 ]  [ B x e3 + ]  [ f x e3 ]  [ a6 ]  [ N d4 ]  [ N x d4 ]  [ e x d4 ]  [ h6 ]  [ N f2 ]  [ d5 ]  [ e x d5 ]  [ e x d5 ]  [ B b3 ]  [ R e8 ]  [ K d2 ]  [ N e7 ]  [ N g4 ]  [ f5 ]  [ N e5 ]  [ c6 ]  [ R h e1 ]  [ f4 ]  [ c4 ] , [ h5 ]  This leaves P[ g5 ] undefended. The bigger problem here is that white can get that knight to [ d6 + ] seizing the rook at [ e8 ] with a fork. I like Nf5. This way black threatens NxP[ d4 ] ending up with the bishop at [ b3 ] or possibly forking the king and e rook with NxPf3.
 [ K c6 ]  [ h5 ]  [ K c5 ]  [ h6 ]  [ N f8 ]  [ N x e5 ]  [ K d4 ]  [ N c6 + ]  [ K c5 ]  [ N x a5 ]  [ b4 ]  [ a x b4 + ]  [ K x b4 ]  [ N c6 + ]  [ K x b3 ]  [ K e3 ]  [ K c4 ] , [ K f4 ]  The N must be attacked and forced to move since it aides the [ e4 ] pawn to keep out the BL King letting WT's King stroll on into the action now himself.
 [ d5 ]  [ B g2 ] , [ e5 ]  Deviating from my usual developement (Bf5).
 [ d6 ]  [ N c3 ]  [ g6 ]  [ g3 ]  [ B g7 ]  [ B g2 ]  [ O-O ]  [ O-O ]  [ d5 ]  [ c x d5 ]  [ e x d5 ]  [ B g5 ]  [ h6 ]  [ B f4 ]  [ N e4 ] , [ Q d3 ]  Not a good move. Opening the Queen to attack with no compelling reason. [ B f5 ] discovered attack. Enemy Bishop with a line down the center. two knights around the center. Asking for trouble. I would have preferred Ne5.
 [ K c4 ]  [ K f4 ]  [ K d3 ]  [ K x g4 ]  [ K e3 ]  [ K g3 ]  [ K e2 ] , [ K g2 ]  Black keeps the White king out. There's no way to stop the pawn queening.
 [ d3 ]  [ d6 ] , [ B g5 ]  Okay I don't like this move. It forces the queen to move and vacate the knight's favorite square.
 [ N g2 ]  [ N x g2 ] , [ K x g2 ]  The last minor pieces vanish.
 [ Q d7 ]  [ h3 ]  [ B h5 ]  [ B g2 ] , [ O-O-O ]  ...have to watch [ h4 ] and Bh3...I am prepared to sac material on the kingside here are white is not developing quick enough and the English is a solid but slow positional build....
 [ Q d2 ]  [ B b7 ]  [ R a d1 ]  [ Q c5 ]  [ Q d6 ]  [ Q x d6 ]  [ R x d6 ]  [ N e7 ] , [ a4 ]  a spark of hope for Black; White should have played [ e5 ] or at least a3...
 [ d4 ] , [ b5 ]  For his move 6th move black moves his 4th pawn which white correctly punishes.
 [ Q h3 ]  [ B b3 + ] , [ K h8 ]  and now there is nothing to prevent ...[ Q g2 # ] so I play a token move to allow him the satisfaction.
 [ c4 ] , [ N b8 ]  If 18. ...[ h3 ] 19. [ g3 ] maintaining the general ugliness of the game.
 [ B x c4 ] , [ Q x c4 ]  12. [ N x c4 ] instead gives white a slight advantage.
 [ a6 ]  [ g4 ] , [ B e4 ]  First time I face this move. In theory black is not advised to exchange his strong lsb.
 [ h6 ]  [ g5 ]  [ h x g5 ] , [ N x g5 ]  I have a Rook on the half-open file.
 [ N d5 ]  [ O-O-O ] , [ Q c7 ]  Qc7? He now wants to build an attack on my queen side with moves like [ N b4 ] and [ Q a5 ] but there is no real potential in that plan.
 [ B f8 ] , [ Q x f8 # ]  29.Q:f8#. i don't know but maybe i won without his mistake too. however i think willowdale47 had to decline c pawn. what do u think?
 [ Q h3 ]  [ N e2 + ]  [ K f1 ]  [ N x f4 ]  [ Q f3 ]  [ R d4 ]  [ g3 ] , [ N e6 ]  Oops. Black was ahead materially and could afford to sacrifice the knight with P[ f6 ] or Qh5.
 [ O-O ] , [ b4 ]  He's making room to manuever. [ c6 ] and try to break up his pawns?
 [ c5 ]  [ c3 ]  [ c x d4 ]  [ c x d4 ] , [ K b8 ]  Black scurries off of the hot file and prepares ...[ [ c5 ] ] hoping to undermine White's center before Mieses has a chance to reorganize his forces. True the king is on an open file but Black has to act fast or White will lock down on [ [ c5 ] ] and Black will be practically speaking a piece down.
 [ h3 ]  [ N x e3 ] , [ Q x e3 ]  I have a stonger control over the center but his other bishop could cause problems.
 [ R h6 ]  [ R f d1 ] , [ R a8 ]  A blunder. This drops the Rook.
 [ d x c4 ] , [ d x c4 ]  ?
 [ N x d4 ]  [ N x d4 ] , [ d5 ]  Now I get the bishop for knight.
 [ e6 ] , [ e4 ]  aiming for Central dominance
 [ Q a5 + ] , [ B d2 ]  Also good was [ c3 ] leaving the bishop on a strong diagonal.
 [ Q d4 ]  [ Q x d4 + ]  [ R x d4 ] , [ c5 ]  time to get back some space my pawns can also promote although I'm a bit behind in the start...
 [ B d5 ]  [ R h f1 ]  [ B c4 ]  [ R f2 ] , [ R e6 ]  Now a check is unavoidable. But it is mortal? Not at all... or is it?
 [ e4 ] , [ N d7 ]  Alternative variation: 43. [ R x e6 ] [ K f7 ] 44. [ N d5 ] [ K x e6 ] 45. [ N x f4 + ] [ K d6 ] $19 Alternative variation: 43. [ N c4 ] [ e3 ] 44. Nx[ e3 ] [ R x a4 ] $19
 [ b4 ]  [ R e2 ]  [ b x c3 ]  [ b x c3 ]  [ Q d7 ]  [ R a e1 ]  [ K h8 ]  [ h3 ]  [ N e4 ] , [ N f1 d2 ]  better than 24.[ B x e7 ]  [ B x h4 ]  [ N x h4 ] , [ f5 ]  this critical move changes structure of the game giving white a chance to place its knight on e5.
 [ Q e2 ]  [ a4 ]  [ N a1 ] , [ B f6 ]  24. ........... [ B f6 ] (attacking the b pawn so I defend it by playing c4?? but this move loses because of the queen fork on [ b6 ] - maybe I should have played [ b3 ] instead). Hindsight is always 20/20 vision (I think you have heard this before and may hear this many more times from me when playing 2000 players!!) so I now lose a pawn.
 [ B c6 ] , [ B g4 + ]  Alternative variation: 19. [ N c3 ] [ e x d4 ] (19... [ Q x d4 ] 20. [ Q x d4 ] [ e x d4 ] 21. [ B g4 + ] [ R d7 ] 22. [ N b5 ] [ N e5 ] 23. [ B x d7 + ] [ K x d7 ] 24. [ N x d4 ] $14) 20. [ B g4 + ] [ R d7 ] 21. [ Q e2 ] [ Q e7 ] 22. [ B x d7 + ] [ K x d7 ] 23. [ Q g4 + ] [ f5 ] 24. [ Q x f5 + ] [ Q e6 ] 25. [ Q x e6 + ] [ K x e6 ] 26. [ N e2 ] [ B g7 ] 27. [ R a b1 ] $14
 [ e4 ] , [ c5 ]  as was to be expected: the Sicilian...
 [ Q x e3 ]  [ B x e3 ] , [ N c4 ]  Ahead 6 points I trade whenever possible.
 [ Q g8 ]  [ R g1 ]  [ Q e6 ] , [ R h g3 ]  19. [ R h g3 ] - plausible but it does not cut the mustard.
 [ d6 ]  [ O-O ] , [ N c6 ]  Happy to develop my pieces to natural squares.
 [ f x g5 + ]  [ K g6 ] , [ h4 ]  another mate threat well i only got one choice here.
